,p_in,T_in,cr,bore,far,PI,v_mean,T_fuel
58,3509643.0668150755,387.3005078419394,10.834005230053426,0.15495074256987879,0.0118443582597548,1.2046047494178467,14.131158587963242,285.43051662541035
59,2720517.9447576534,481.5053066886545,10.660116577336266,0.202633691192453,0.018477428720291237,0.992711670373589,11.653427879808904,282.4917637820683
60,2142339.3751247553,664.9023830015656,9.736023508125477,0.058583536988608534,0.015944934656742175,1.4105274479986754,8.678834053563719,370.6154881426359
61,3587899.0952823726,439.17519798348485,8.870489399345667,0.13347940064397248,0.015185410330686967,1.1681476703100997,11.055924398722304,232.989017112328
62,1520365.1876338918,523.488089563167,10.070291802799666,0.08749359075944242,0.01368079159963907,1.0163734079133984,12.524477629980947,331.1899273414963
63,1642078.749103773,671.6720045356233,7.422205664792477,0.1160645327204707,0.022583745103869353,1.0638265242982698,14.030124779298523,564.3031601357792
64,2408989.7199353725,339.47017859973533,9.28699976098785,0.19708533756943514,0.016707072413695775,1.3769177192229982,10.509494861004754,349.6434565315096
65,2312086.5386156384,861.9469708449384,9.161953916130281,0.22859248949490069,0.01984760075371613,1.3301590524191678,13.172664549786685,281.05437255888444
66,1990202.1605950994,618.9091163471528,11.166577364486045,0.10437868242043145,0.023960478976299632,0.9385007733409625,14.682896245324258,408.755818846828
67,362432.85866395105,499.59926870435095,9.350050227939636,0.24046454619636815,0.016976615992733785,1.044133320917159,11.920406325594191,540.0401935667135
68,1873213.8047606149,382.5493114035361,8.171882228185247,0.2592740856639634,0.02655862817012414,1.2943069866291803,12.078735735573034,478.41698654052374
69,1225151.5285693374,699.4932513732244,10.483186605273307,0.2120095893464382,0.016267002134863214,1.239735294073728,13.784594744189445,398.29013420048295
70,1056842.4051887328,793.9814716391081,10.983046923484572,0.06210453014124402,0.021115170933095225,0.9638198939023395,8.185951514280953,394.37568896641807
71,2954312.1774487873,509.7711165397659,7.544898463055011,0.19900194401408394,0.021124646384402885,1.3907169411723164,10.737401794569092,258.36990417034195
72,1650886.7328348837,798.3794506620811,11.76274491771035,0.28215824261505507,0.020456505775796573,1.1555540576687697,9.542063257099436,386.872028949866
73,3136435.292530578,929.6629208715873,11.35644674802527,0.1995457643045549,0.02071004666581291,1.162229255306046,9.114775388839524,572.0710358534349
74,2335313.106011602,353.31905329829544,7.207091247135442,0.1349465247236675,0.012630665751975991,1.2757309869068079,8.79905636791836,269.4275928458068
75,2562831.661413379,605.5233498602886,8.77862900163841,0.13564099130066604,0.010446832956640572,1.4104565398448778,8.617446619496608,269.6377179185763
76,620284.5035019461,897.1195968955166,11.052434068859277,0.2441543237198815,0.024368102066331263,1.4587204626575572,10.334049120114079,327.44864228722463
77,3582686.253045482,541.557872749854,6.02036283906754,0.29858698816299645,0.01748251749537464,1.2626253090077455,10.848305060940676,374.3507005308761
78,1965929.0853588714,512.1555948399232,9.408361895354833,0.2763489397590961,0.01744736247459097,1.2565259382063905,10.385626354416473,441.76354833818766
79,699085.2675679526,519.9269554180543,11.729685390458306,0.060598633971361074,0.017261296826534857,1.4846186022541106,9.097679197761037,498.1626908690389
80,964753.2051783318,925.9469694942762,8.653485310887053,0.05597206831061949,0.012263011767626666,1.2293142562408612,11.944498424956272,204.40970741315766
81,461934.70183111756,723.9189637448806,11.403779593332734,0.1089013045639827,0.01349918283014111,0.9021528702490992,9.857851526604628,389.23303937153185
82,3007317.131235838,674.6995369722108,11.331422903924736,0.08914503824915315,0.011233344909714487,1.480293403273135,9.466784342211321,288.1783037681753
83,2569516.7435163693,974.7748826298325,9.104157770518206,0.20586251570787417,0.021353409825399433,1.243307761741466,10.06775211255269,573.5885025614075
84,2832835.4476931063,430.3154691646458,11.474821436147876,0.2509825953863385,0.023678142788678025,1.4367450925021161,14.457802971580339,459.852692430736
85,973387.5741662632,656.6779307336808,8.0879946993657,0.19476933400104374,0.015729014811171293,1.1645597012261286,12.764402866379973,235.1608158145431
86,1008225.8868225086,438.93107001770693,8.924014637737466,0.16995128754001534,0.0244890504759306,1.4191402397180846,13.680531827314951,308.4894091588943
87,3319003.0549369296,837.2293239322042,7.9312039682372975,0.14955875770885607,0.021887945496524473,1.025330325229585,14.100445595452571,315.4825137126942
88,2641122.599317349,720.9603478711955,6.287462407672457,0.23917770219863282,0.01907991220215692,1.1914357122807424,12.711001854387872,232.0665080504604
89,658194.2918880233,421.0684106110773,7.145163723049131,0.1993101852581881,0.01676324196551455,0.9715769431752805,11.010821477255703,266.62089301143624
90,587025.1445681045,424.37484596274965,10.585789247174574,0.19863800281847088,0.017621085962726234,1.3962887676272009,8.161263876685974,546.2586893913216
91,3184435.803199154,539.346936926956,10.855706229015292,0.2880368629939678,0.01968688683409619,1.3506784648686603,14.99997881504221,598.9460362054879
92,1105266.701199818,318.7844274950926,7.102081762266847,0.15933229237958663,0.01990155411771633,1.2254066378888702,10.395798032402691,363.39997533874975
93,635125.9890391745,320.1778674297722,6.341900071751697,0.29667787224255543,0.011716764407050988,1.3029047638888136,9.175558878009804,469.5135501911806
94,2068185.14067219,580.8582047809807,11.065295022492702,0.06903464683905672,0.026049083429666397,1.4166920884614722,14.979683000748553,209.77078460789522
95,1820753.3617623043,556.284487847171,6.423585787793998,0.08099827243285453,0.01680164945933789,1.3815597222065454,12.363734087308817,305.35937432974197
96,1582954.533548501,931.2032947749681,10.568927508327379,0.17306788484936964,0.025200635035136774,1.361584523896481,13.650398340512481,554.4429326108132
97,2932620.462969011,430.7893039779863,11.742668118783559,0.07510180635572762,0.012259955241953072,1.2925224361895729,12.435740939899397,496.20793151091334
98,1950202.8398362808,778.2273462372477,7.637156052196254,0.10830852001102714,0.024905944758766896,1.198991977982434,14.69087427550667,239.1317194781242
99,539886.2374076428,877.1472662062421,11.42609104956897,0.11072066901680741,0.01872937221061413,1.2238450353672725,9.918249902355042,410.1258381752863
100,2522638.362628505,904.7888996390104,7.0383329941628645,0.19691757711814967,0.016170372831440277,1.3918756884401562,9.573357416600574,362.97654112127117
101,2046491.150850207,990.5852878933425,9.25709879771858,0.060512292752476285,0.02169557472820565,1.309152460834976,11.73550558150857,463.38205395600494
102,845402.1296444763,654.9512329855411,11.167613462391042,0.22775908516010623,0.023123500474054884,1.1628121629717332,11.98779683568238,354.3267275790668
103,2025525.2946422843,585.3893643809629,9.212221285867594,0.22013460899325393,0.016246317270522604,0.9168223900648031,12.80506250463609,446.6489291831982
104,2831466.709197489,854.201283273274,10.689082269109585,0.22718544253534317,0.018681627734912325,0.9396004974877202,14.585803254664235,500.6697083389623
105,846487.6930725808,385.26713900052914,10.426343930979886,0.2246699004821205,0.016582719871596756,1.1906133103073497,9.759311747465986,409.7463483680358
106,3371712.365781072,412.45634576296607,6.161946467471453,0.12063500572508876,0.010370346919225351,1.4027726225176758,10.280175748407366,342.3306039822365
107,2389994.3034426556,455.57925719931666,8.67318628419149,0.14718103725641438,0.011849749322662256,1.4175980659207004,9.453275963954491,311.06860132362715
108,2182725.6462070914,465.4833609348193,9.297040328238204,0.09372752378205226,0.010040927385049891,1.2189238680789876,12.956089739872212,539.0995371981085
109,741043.8434427641,593.3917999361876,11.669784206239893,0.1590264053613939,0.02344381087030154,0.972620426025342,10.591536940604886,483.22838021252505
110,2731379.3091041395,638.8139378835447,7.94851938558913,0.21681915449679218,0.01317047385650769,1.4564286838205134,8.827962062556093,407.73944601302236
111,679219.8687723974,316.21604032743124,7.902198156673737,0.08345605119272725,0.019998961020720497,1.295607032264847,9.00913627340295,417.5423792789617
112,1596428.549028979,475.9379269164424,8.702644270159539,0.21441847484623294,0.01489357519007568,1.0395522168048044,13.812784189409054,442.2303701731935
113,3874947.523515687,336.02716182797366,6.581851348033012,0.27568611634907464,0.02554003153705654,1.0249111567815128,10.824232318756588,309.6824657840547
114,3976708.1962570907,421.90363239004586,6.669905289995069,0.2997505875108404,0.015197679472936102,0.9281358661939222,10.136643436715733,293.1689420349187
115,2116312.0590905896,904.4203971064769,11.008014973146276,0.1863432204449712,0.025439128486439908,1.234222402335768,8.806343890791256,366.5029613368441
116,2401676.9178458885,487.5392704700368,8.535150594476802,0.1215453593420364,0.014177537963179403,1.0734671995508478,10.062979676454313,292.7158637294497
117,2536290.8153115036,710.7964973297776,6.660031163375273,0.05781124505442938,0.010104101231098606,1.1818846056439178,12.573387177774679,342.7517286413738
118,935391.7760295104,491.8964159359442,9.625586926439599,0.27023935831688245,0.01257414293515845,1.3590798203356278,8.420864202361999,282.05503187192267
119,1996034.7126472131,645.4093561078001,11.984117994296758,0.2496389001396424,0.02190444073983542,1.2419280372858996,12.342628287229571,520.1694050866763
120,2610180.7349174884,658.9797902920355,7.937060473550132,0.24116092920183912,0.026178959634962588,1.3530455390772125,9.606866378066282,509.7767284624458
121,2799432.432937872,408.7027298961327,7.547024044618162,0.20483712431776546,0.02461873454075729,0.9586524945477711,8.526987463452981,397.50783741576174
122,536713.972385582,448.3159842064164,9.91883971587495,0.18511015951319232,0.022440279180383146,1.396025450763939,8.820140434878544,396.21062481405977
123,1784596.7177324067,501.18277669496047,7.231997583879785,0.2883493736663788,0.022540116362530317,1.054596166289085,14.803082051939253,210.9449832283051
124,1530473.1774539854,763.8825815886121,8.166022865005171,0.14478696586739964,0.012395108107560011,1.2030599307368224,10.417412008358394,447.10350906639525
125,705138.51832529,798.5239608285463,11.647461290982845,0.245798095916123,0.026478792089536556,1.047618212178253,13.941977351642446,551.8736168701079
126,2129145.6566762486,367.18386151994457,6.3871020146096615,0.29708000380804106,0.020536467302977344,0.9212714981671613,11.801230050225035,433.496455289975
127,589399.5525987372,329.7203897353542,6.103487923878018,0.26816937959139475,0.018416451968351177,1.1095826197788268,9.284152867299227,422.52937172376807
128,2548922.900792022,321.05941319016017,9.3285157393201,0.16533292080639306,0.02306233573228105,0.9631079057938765,9.287453363374478,506.16560434929954
129,3024770.8471819265,305.0082519785582,9.275874209703622,0.1578419116025232,0.024712791154811235,1.366007755299953,12.551245982462119,380.67748385963375
130,980413.0311193741,509.94163785268984,8.542531541324035,0.19725421362857237,0.011997614018650378,1.36940020359472,13.70213076655346,368.74443697154913
131,427110.7327681754,638.056366186797,9.782799645252346,0.07291088296495678,0.011553944588699782,1.229665840365113,14.60090076773169,362.166505269053
132,805436.5895216158,795.8139057361864,10.229537376289514,0.17085373261123446,0.020300451765831326,1.3458116981855133,14.74091071257414,346.34749043686173
133,2227455.7091350895,894.2658355063259,9.106680097159451,0.0640289321534905,0.019728193212269075,1.106537998156616,8.917393712335338,208.34779545111132
134,3030517.870566017,339.02724218751973,10.948843804687156,0.11495847230407721,0.016267631142657512,1.392165305272317,11.42067872912496,585.4155165710752
135,3082909.8220748585,945.6830564857661,9.59432283765015,0.11021445846392797,0.025996338870614068,1.4601076502542267,9.866982366470003,217.88474819816074
136,2585401.087588276,913.3972010878814,6.092027932117155,0.08267943976007051,0.02151188506102426,0.950902265747709,9.046644913519067,255.8718003522355
137,1563506.815672867,820.5614380394137,8.329241829024213,0.186447903756004,0.024909976834574535,1.3807699161009441,12.118870871207513,443.76321652267535
138,2257459.4091220284,710.9418686880265,9.629665288749807,0.13417563182857473,0.017521038912475223,1.4354342222753032,12.219546112746098,305.27154399334904
139,3908125.3613226954,704.7773484726156,11.165405753656339,0.2679116294920426,0.022967711206254696,1.1472962778607831,8.475905278746705,314.58230301880985
140,2111637.1825032523,751.4960854319166,6.2659418460510246,0.22084779554524991,0.017643535959640386,1.4227634344521434,9.514974731847822,353.00627674168766
141,1389529.2529540493,529.6959943332254,11.866500173427232,0.08344354425746706,0.026554134832247077,1.080488164701031,12.512558167572625,576.4536334722474
142,1840039.67635612,612.1851328076315,7.245284574253633,0.11617909669460971,0.014653011692188318,1.0464963760837611,9.000708757973651,400.26357538426805
143,3822877.9167903624,428.0187459011216,7.6074753537661,0.08298998263207696,0.017008169318715148,1.4497232090694139,14.033249631956373,414.3024186244068
144,739912.2223819002,891.2146266067281,6.3049398479960175,0.12064915601899766,0.0177355680795759,1.437179984437675,11.256247289169107,376.90450752237416
145,2635248.554905198,683.7521709837737,7.163153061804775,0.2884205074317313,0.018762081964072107,1.4211341759707914,11.543111906386518,375.56151704765307
146,2527063.4480223306,570.8267535372902,7.3258816555446185,0.09398621256850564,0.019467140513492954,1.0919474301325671,12.190373537488462,399.02499468024104
147,2087384.0342669964,453.4271233480922,11.843934243235058,0.13384739525823208,0.022161110764467473,1.3762764326895591,12.91291990617746,526.1964741726996
148,3626637.560895381,324.33119123320176,6.201180448012957,0.146250120144283,0.025383615131793574,1.2628303938052292,8.118492944672479,329.23214163646605
149,3149934.141131357,583.500854152396,6.956438142312368,0.06154759624151206,0.011710503690088633,1.1634103177836272,12.900248820746427,471.8653054973844
150,1186415.2121796003,900.2657181931028,8.186151435922548,0.052416118340353215,0.012984652241676747,1.0627785162258856,12.31843945454164,365.35027615848753
151,1372396.8658387614,629.2303470369441,8.199372626904381,0.18392716735644177,0.016127091672037554,1.2623584389155742,10.264405256133477,477.44956163058464
152,2397841.7713205656,698.5252566702034,8.226997004285247,0.2934527330795823,0.012143204010851439,1.0439636316858347,8.494236920975798,527.3270741847355
153,2208058.1873348914,854.9638407613362,9.438459013217914,0.2654190488530415,0.022481555845561586,1.2855282153992345,13.646824687603878,431.7682845734969
154,440563.8349957273,861.1662165546777,10.4525357723132,0.15871126053786752,0.02284231793432104,1.2233573179789718,14.14768835159529,472.99730615950153
155,3367510.847851049,816.9037860978741,11.262177517658227,0.23519930911988124,0.016555571284291203,1.3175320557846804,8.551736330226431,372.7358921940465
156,3899380.6523911837,362.6174616682678,9.290970050682848,0.2400361574630464,0.011204869153266767,0.9592314129223107,14.554407310862526,567.1029523536413
157,3730870.459769736,300.07630668996165,7.153942181841934,0.169725041534856,0.019039011903747086,1.3818779620510744,9.658886622165872,256.90102709002576
158,3199213.280722678,809.5017833162094,8.246648897641903,0.24473776707320122,0.015719031531143714,1.444545189837712,11.354410190345009,275.1123853527757
159,3710216.457870457,420.97453365540184,10.514061584216837,0.22842098642966985,0.0141331181634757,1.2160169014956268,12.566146849387785,484.52821337667746
160,2295343.6455335673,687.8906965717922,11.029670544298895,0.11734208563522319,0.010886952272853103,1.0088420166114103,9.913662977807164,333.97341475080805
161,1677981.5563974658,447.43512230193505,7.7214258512148195,0.2812167655823773,0.011942468611233917,0.9716903785335992,14.356928994217984,290.1124281442488
162,2827452.4916428737,807.3191878078655,6.348083065859356,0.24104513629110597,0.019399859047713346,1.3135931198276827,13.979485561160134,205.53485155275308
163,2268802.043871844,740.2325373299132,11.146320781641277,0.25062913815426263,0.012664871880109476,1.0126216344032692,13.766112630343008,455.44090637847546
164,3110597.889157921,403.2498383420405,7.263888437400203,0.2599914947649291,0.025991639713735085,0.9474292040268838,11.062589789013572,454.9029570932586
165,769808.1627657487,833.6636984895874,8.33939835806735,0.08739016687859383,0.013925414760499494,1.2948936370914066,11.928269428794355,246.74869844178738
166,1185729.986769183,519.0593794090595,11.803867527628984,0.2677312926190144,0.018564850198033007,1.0658110375213956,10.507762747030721,331.12288715756597
167,3547455.292280839,372.35920045569947,8.797236555772603,0.09974531920079438,0.0153752049373767,1.2897341050815592,9.572731382757024,531.3687121463928
168,313138.3033051812,669.6137475999327,10.808572506184301,0.2394578751954019,0.01919941837389915,0.9495564480275047,13.373971837304554,566.8432456628364
169,1274527.3865301036,604.0693671183557,9.5001376997231,0.2959497003705559,0.018058298929620385,1.4994460897285595,13.217208455630647,430.856732165997
170,898906.3588129529,804.7218143097243,9.364014385566549,0.1033244988123766,0.010322717425100757,1.0448843324731805,10.985774985759,286.19720752691643
171,3223520.1322539425,408.5229550622678,10.887870956955208,0.27040065850255335,0.024327345330981916,1.2179457309119248,14.832008954006913,410.79838529439996
172,1058379.441148432,938.8245006819642,9.993109729669811,0.19553213717348306,0.025575222944126143,1.1470489230334198,10.547112889737049,434.3201291400643
173,3935072.6391076953,616.8535860269905,9.28328826089891,0.2699587279391663,0.02125976923774829,1.1234686465576287,11.879072444064295,553.2232504851243
174,3062213.2616892834,831.717906148194,10.255549587700703,0.2543605530291128,0.012526464990322396,1.3448425276542637,14.217201393160257,571.9520553339705
175,548927.672029852,753.1427908990254,6.860882228406401,0.1518711168226865,0.015102494489693377,1.3162414185809448,14.901662469381787,302.63811427893023
176,3303869.5489375074,741.080225463696,11.179250994246253,0.18656280128074543,0.019454867928134792,1.0375216985294617,8.678255572660124,266.34408422869666
177,3913689.049996595,434.76597765417216,8.076030323527103,0.22367535245226688,0.022586092218091713,1.102215511848316,8.343890258649735,280.11227317085553
178,336378.10417952907,605.0812972605411,8.266773074029425,0.15313653204893424,0.02191537773285577,0.9906766178132124,13.29342426042901,238.28775557982812
179,316828.4924432959,831.154486683054,6.647338254062096,0.16773780329969512,0.025241338179142304,1.0433545273297113,14.731572338073924,350.70045614540174
180,3967766.273319454,349.56351591757067,8.697253919450239,0.21491170839401624,0.023735968733106398,0.9296529429085589,9.172505078356773,507.1492556223261
181,3284304.191932011,494.62407057069527,9.991559824913796,0.2837797776386437,0.009788887021710865,0.9731115347067898,8.569328234728484,455.79818841882934
182,2098158.2031427855,991.5496755452014,9.418816291904452,0.09695777112722034,0.021321307781333825,1.073143785699235,13.2037124238868,329.94883610095945
183,3820799.159501271,833.3488397925107,8.971069572075958,0.24634714192996676,0.01921851612823009,0.9491649338087517,8.495972165607848,559.5762419284192
184,2060255.147212876,491.9225823304172,10.301844135120568,0.11750614758856527,0.01316438167875219,1.1625001555532153,12.783629801785565,337.27044106838525
185,2702516.9732783977,968.8126610985855,9.605222113010655,0.2701846504028472,0.02177497200166765,0.9454184749961415,11.50525651451456,234.69061989841975
186,3573039.1002562554,787.9533553589368,11.285681900754428,0.27225222233067387,0.026339216228587058,1.053936547288573,14.558150140547772,288.2272412651151
187,2574231.5976342973,739.8929127094995,10.07539569790955,0.2616542183800704,0.023395389283803605,1.081471182391125,12.55337018068746,457.6114983646497
188,948274.7572521804,517.1922983189841,8.643079028072066,0.18324425363169433,0.025275841137065286,1.0449076438847165,14.623354095690786,572.2760283267294
189,3052314.0373781845,399.51384555699326,8.68323159363394,0.2874840926687823,0.02329847551070985,0.9981313186002143,8.559245951919193,225.49604666035492
190,3099736.1040510917,519.2914713026091,10.166435152330191,0.1510904931747159,0.019205064182635335,0.9875047445829643,13.344724811078965,481.11043190147825
191,2167917.7261986053,855.7204299604256,7.181907500038815,0.08762340904752089,0.017949724277851974,1.4880088491541041,10.774425523928983,568.7903775379648
192,2325790.2909288756,924.7588203454867,11.131855478071135,0.13496939699208538,0.021187472207898503,1.0430327774078636,13.480523716303505,275.61647288847166
193,1790273.5153602057,832.4762778992155,8.903327721865075,0.06019060274113462,0.02031697745290632,1.3030418158700956,11.146454188384203,235.37122356596396
194,3346338.951543665,397.11207545055305,8.062429200821214,0.2693654605563772,0.014637379990971179,1.4823150620444165,14.990674950551831,299.6026565544679
195,3268140.216517093,781.0535269230345,8.675733066160038,0.09240114239691806,0.01745978594179881,1.4262761720582677,10.056571596099852,371.6396838888912
196,671391.7178828426,564.6176989913263,9.94427779128364,0.19980539790810886,0.01999449402333252,1.183354901608769,14.359461970013857,403.23549644667787
197,1536763.2940788923,728.1603257096472,11.292601552735913,0.29630158859979516,0.015447703492485042,0.9781405695617211,8.893759418428097,304.6546382979036
198,1489252.8346113344,499.64214181260274,6.036496607734047,0.23889651432732856,0.024832318612233686,1.056024906000787,12.064481685064564,513.3588410931093
199,3903069.3806982436,347.16589921370223,11.424649763732399,0.06362898338159138,0.023667812382946338,1.1913547361326027,13.214715804129472,300.54364161043054
200,1711936.042241015,442.55009806083586,11.05361812976857,0.09323981907654962,0.01930307259948419,1.1655217137790963,13.569912418389851,491.8747080478931
