,p_in,T_in,cr,bore,far,PI,v_mean,T_fuel
82,3612059.953222617,303.9952188362132,9.730572598118377,0.21496901344668784,0.007664507149756697,1.5912516639432996,16.358982618463635,379.0401112923189
83,1016073.3635671312,381.38808414036924,11.393944262955177,0.14526406713184187,0.023383982701647668,0.8154149679737823,9.666184601036946,320.8894889030279
84,387886.192327659,886.5117291161445,8.2080359036969,0.20612738465846192,0.015418133405591892,1.2289642935833691,11.70998062037538,312.1239174665678
85,322814.35415657907,762.6982683420223,7.124296441319942,0.11310783281587573,0.00759265873755777,0.7387148738493089,13.223367841784276,328.22322957995516
86,3293522.1705627157,345.0267504426732,10.92351530433886,0.08247901385070783,0.011563050115909976,1.3082404408523338,10.307068626123623,437.7125640351885
87,1739566.7794839418,530.4830983051068,7.742599205932429,0.09807632572782045,0.0279742861402486,0.7271009499358508,13.684471290265824,400.72355087296773
88,3187606.3238512296,504.1804240670059,8.581560191811441,0.1116300549658201,0.010247599968397483,0.7837260818735465,7.613324211031471,321.6627012615105
89,1900615.5115647456,341.21026527693317,10.911826850735615,0.07525463145470201,0.019049970354715444,0.8591229962726862,19.312757710126924,210.91311155610882
90,929644.584393543,352.1211490687407,7.237231179364364,0.11720007046177212,0.006360478366190495,1.7074332464733797,6.687415622657381,353.8981553254599
91,2314395.079978845,913.7984231739001,11.990155725382285,0.23115501559435542,0.006759555416936691,1.9263564097060257,5.038684753427492,551.150905137195
92,752292.5299954477,906.867155687825,11.104544056671164,0.19595716789847512,0.020034678601577774,1.305512040277815,17.77132316442986,550.7765805787928
93,963649.7259793654,654.8216857443063,8.96000179379242,0.28580271030620424,0.022787523001644456,0.9264295166425389,17.93546267931383,578.3387547795162
94,3365253.5168047436,503.3998166419535,10.368905214879616,0.14473646159819936,0.010028509278630793,1.9984881249964175,5.355339325815369,423.67685461838573
95,3646482.869045248,831.3668855651697,8.55285214049089,0.27339431082136295,0.021863789150328834,0.8445600869933714,16.115218962972286,268.58224348128454
96,2720354.718543636,478.95511952451784,7.7306877081844565,0.20950962123424044,0.014669338656244351,1.840994667583729,18.45589601574565,354.5733152703288
97,2882511.5742252753,620.1075994496582,9.21153356099182,0.19067015889319044,0.02151893528996861,1.761256960268533,11.480937514386724,345.4370964908438
98,3865945.995907018,601.5586559311907,10.186401304906349,0.25049106471304655,0.011212504047777183,1.0792738073818482,10.377193330714524,450.79298695310536
99,381780.9351910685,319.18165515605466,10.432276239224253,0.29020422542018526,0.009255587116520098,1.2473560823939296,6.398012186340195,517.1459543821582
100,3057906.5606969446,577.0174142948042,10.357806779524717,0.1682519279537411,0.014550266927115361,0.7810164571751347,12.568643452670502,526.1248670060259
101,718802.0005949833,791.8288049736973,9.1124699429645,0.11061981881190702,0.007520845976739762,1.1637999618945318,5.4989095253838,592.9319638440833
102,2413824.3902235376,536.6558246385275,10.645882664501029,0.07464360932550343,0.00611849303049484,1.5556506844220404,18.794473340127446,291.36770119732694
103,999132.366057103,680.6091095240749,6.490532146689857,0.09961522483134785,0.02109688981816569,1.651889537133966,16.369798060001838,405.263971832018
104,2865042.7299372256,956.5320818318502,11.949556727739633,0.06857283193896269,0.02631462674709016,1.2026558415004718,12.75463864272686,243.24270847405722
105,397067.3268145219,570.1941989022041,7.593598274497155,0.07549751205301233,0.021554260704707184,1.5260517651124483,6.23009361424924,571.3900549786324
106,377934.1445267973,712.1586440741517,10.543661686786336,0.11400014312721891,0.022413960344776974,1.5028920530407692,18.739772236108937,227.3387317890306
107,2854232.5860663974,933.6064299829155,8.563874703163139,0.14059201079296435,0.013135157658537766,1.9304432976449537,7.422819497562012,513.8570375255815
108,3402891.155177278,679.4872620768754,8.386008205955093,0.23693809455130677,0.01939509434315756,1.4504178542784927,9.804807493154232,518.9884299527091
109,3676346.086069104,540.2949984046888,6.723260125897463,0.1665976340348475,0.015211942675384765,0.7773751803857664,15.139139832743657,282.5756139574697
110,549599.2599499826,948.1533558493826,10.819862232068623,0.18507934242747764,0.023926072110475684,0.854192885647127,7.1171235168446,508.9344456534869
111,1135982.3124088268,316.3218187463511,10.069953916843433,0.09626409425254506,0.026055999653263717,1.1629642476792046,5.323371789443745,394.6849940777118
112,534588.7257244694,420.5731729110602,8.817595619531627,0.28553706753374314,0.007204347278385799,1.1968284102602365,12.480403004056448,560.7592543298368
113,887563.0878921853,813.9993571097459,10.668783700825285,0.06602658615534494,0.009096240924195038,1.928889975670916,10.71736117713615,539.0616446013677
114,2635097.6612400776,727.0135024677805,8.220132249876716,0.19626468777101003,0.00628830241041636,1.9331510855041174,9.625541252628574,367.79155531570257
115,3916301.477264737,524.1349276619231,7.315374328656921,0.11889301112428056,0.028663014711774213,1.1139634598540997,17.278244149531584,469.5740334211026
116,3886445.829318409,708.4891886316141,6.530279753528175,0.06550898355090992,0.010727569840711465,1.3576970686670546,17.0230183814811,492.396593236243
117,670270.3827875862,906.3235075298342,6.638279084381823,0.13059362636073443,0.018402054091754418,1.5670398924064939,9.558431257220516,415.29321603434505
118,798857.8123362774,379.4103983986047,6.897059681536036,0.19040816895805968,0.009868943925689606,1.6061986015131782,15.621296555107104,245.40078033168388
119,3341565.9988246313,965.5224803425558,10.13136810183503,0.1153496146201026,0.021046289380009825,1.7830338000279073,5.89127187505308,294.73512716690874
120,1957893.372937206,785.2447573008894,7.064011838753309,0.2795171766419553,0.02868339139667274,1.9551483741047297,10.532127396408029,525.918211561145
121,755310.8234468154,592.0047986548025,11.547932737116875,0.19342810794413712,0.006420933404980036,0.9100206825474431,18.250221256409706,298.97333267914627
122,2027599.3096395496,976.6578536991968,7.331010854314904,0.19837898782980773,0.017264315737548202,1.293420249713356,11.719836103833158,439.765620351493
123,3361042.9433101653,439.2808633449637,10.72548463972825,0.21091506339301247,0.008608916502844198,1.7793340073254442,13.856382680808665,470.12458070762756
124,621082.0180669487,422.31453971530453,7.530571625129301,0.1361131282490874,0.01745764753232501,1.7870806145597593,10.0352289231819,523.5890596396141
125,3305962.958132252,869.2240207136556,9.741532274571135,0.10310435024658769,0.007440487888932423,0.7107364929886983,19.326465266559595,433.840421752696
126,2641086.200558265,340.72153799861445,8.94255036524153,0.29559914687502425,0.016619678751446054,1.5873311507212353,13.449824119198345,406.9113822493753
127,384738.8149684308,422.6560643568645,8.45969809695045,0.2026719897848679,0.01617111727586504,0.7012552330881683,17.518005113983286,590.7342930942013
128,1319072.5198005447,969.9853297540043,7.182537290962465,0.1872225034910608,0.008411586804029344,1.3065534245921362,5.902774709058479,541.6401087324892
129,2411271.17954815,546.8312994639541,11.238033752205673,0.14886029006308021,0.021744198141528514,1.934614004532915,17.13936034787095,388.69828777283334
130,3548093.2923817397,521.6659463172466,7.457583616962427,0.29702898931951227,0.019607856486252743,0.7361640437554808,18.02754106536389,299.11092428872803
131,519628.61420261196,578.9091546699271,10.695352686288299,0.26907688181804157,0.021579195095496523,1.1986496864436207,5.850646203122846,466.66263172632534
132,3944914.738040393,613.9477928930664,9.48343440723787,0.13759331528086144,0.02499917299608976,0.7233836517153083,12.290852849222073,234.68726092154304
133,2171642.728377239,644.7708876581448,10.662002428986273,0.23509830383726216,0.009916028498624148,1.1113440768859697,13.458591732250204,333.1948862777834
134,3273730.9043749264,413.8060546879937,8.507160616420585,0.20459261089545683,0.023336971718967012,1.1399672718530782,5.519683985626265,573.3329443665207
135,2736245.5518714576,592.3264121441514,11.37807094125376,0.22492867097641767,0.01138113905814105,0.752414388770608,18.305554070165037,480.61870495401865
136,3853664.663903132,904.2256043297999,9.433198302928883,0.2385484940017627,0.005228232471272634,1.6534560613342337,16.0890132242357,292.5487550162885
137,3231237.7881843247,826.0227764118906,10.576045725605292,0.14338509390010068,0.023112452577360963,1.5160953712037237,10.460046671830987,201.40080851835924
138,923735.2280507133,737.0191930888,11.639132218745178,0.2328667037932845,0.009374051947136378,1.024941459526391,15.572113182826671,434.2885998337266
139,2239634.0330673894,853.9337118153884,6.090143841408502,0.08334530649727738,0.00779046492975825,1.728965050792419,13.870242491131998,372.05757547024683
140,2475306.5286853155,355.9021357979169,7.26125603036307,0.22623089706176247,0.015271959614180743,0.8665917000156722,8.946860634704745,590.1569185421924
141,3702689.9829337182,586.131963245163,8.97750433568082,0.23265110643667636,0.019812357751038227,0.7508172546391758,9.537937548533439,217.84083680618548
142,3595491.9089030013,788.7533201907866,10.522114356340822,0.26666491736524267,0.028610283269972028,1.3192495611774455,6.109397748588463,231.5893846067011
143,2686882.3132644487,388.4604846956967,7.824383844152497,0.21131206580192413,0.024465167234210394,1.9887988245932535,8.353551711948526,221.14152070205276
144,1626930.5595475049,528.5912249217994,8.160009783806096,0.26966640047494145,0.012554540372497024,1.3109991570407307,7.133062580693795,531.7569039621889
145,2704838.8726299554,632.5311788677109,10.718826545119379,0.11650999973481942,0.01771988971939291,1.9449761984178668,15.853657118721987,313.1455277404892
146,3145641.4169062246,738.1932474033174,9.85954138861546,0.13945693826371675,0.027036811661141226,1.4001320434233298,6.303046651167672,443.913528031779
147,1093350.8566749098,759.7491233002204,7.13085608087641,0.11913785492491898,0.01874722951086156,1.6963098952407423,16.41713783093542,547.4118543174889
148,3541314.0223845257,819.9047808300439,8.489273923880212,0.2951573154753605,0.026028790953057063,1.2667416750869542,10.208465407350712,389.80354091165145
149,1520254.1180219695,924.7713538099001,7.980953557809194,0.2046966530746262,0.008061975079961524,0.7996838799464705,16.62641339040344,500.1326374346097
150,2466505.3044900056,496.9365718357413,11.68749113130864,0.1813404585088304,0.019912128262426176,1.6915396187785186,6.80747077901645,580.1126880593539
151,3050671.6459690384,584.1065203901112,9.358210853845295,0.060138255157241756,0.02565050567679747,0.7869301139854811,13.526174435721966,259.73904076461537
152,1676794.2830141396,699.3814167550836,9.684925107131178,0.05463989790307576,0.025918062886954838,1.9574050496493838,11.676977909417772,363.690042009908
153,794079.6833722913,502.51907041564345,10.641439265339805,0.2526637213260379,0.01976266053018904,0.9225283341252021,10.725946893124547,393.20711433742264
154,3841845.8748931834,852.4054138669421,10.865894307829976,0.12056490186241385,0.019267228983108016,0.8943130571943079,7.056891403546878,535.9326539875383
155,2247771.1962762373,968.6792745158898,10.084794309851112,0.15560772799703088,0.008028407227291675,0.7095477706214339,5.5885534049873415,252.3973048511638
156,3075516.309779584,456.6865417066954,7.0922134259369525,0.2984039365761598,0.008461009383556265,1.9484369040379392,17.76646308192107,384.57380884103486
157,3039136.4942434127,720.1576672490417,10.323554546048355,0.2407996991775631,0.016349186210146815,1.2063479444331975,18.175176187457417,570.051348900123
158,2978829.436349637,338.66958290523587,6.261222441047561,0.08719417683003111,0.027563716191242274,1.7440727828760603,17.823395794230905,579.3096338193914
159,2125036.446761433,400.98834138504566,8.905711185176092,0.22781523605370624,0.027092763042432216,1.2458321643464512,16.046259788631296,460.425029261033
160,2892966.138339183,636.5974909752613,6.970007364479201,0.15210231671955754,0.009319292219465392,0.7155333447361555,11.123044777050218,532.8353687702011
161,2360663.909936643,985.5929778811428,9.015982096602922,0.13698163955943227,0.027264453038069382,1.6640733257369216,15.38101754739195,565.8107036062202
162,3301187.2910718466,652.4796951966377,7.33707664648391,0.10706590727764935,0.020850290651908403,1.4888356573328159,14.604583633578622,511.87128881882734
163,2013447.7482573076,615.3534627659199,11.737714807319358,0.13334365010339905,0.022682097087294642,1.1217819107551643,11.624919888595219,381.92610831372895
164,639572.2289480302,880.1209585510121,6.6297109350050745,0.23728736912322818,0.02644210751453718,0.93883188478954,17.39856012572708,453.07392733146537
165,1264329.069143718,870.9674622396874,9.620737908410602,0.07569167196484575,0.018380472051426053,1.4655720091178535,17.212473950268375,464.37654538093625
166,2831741.441415459,923.7344852264882,10.78668819072464,0.28498383703385427,0.008783112977071586,1.5483061990755922,19.719432876645833,256.0721789391488
167,2942826.6703768903,711.9839026950045,10.59806906513262,0.18652600255382085,0.025064124360916082,1.3112480552385688,14.885272924581233,468.065575204489
168,3255457.58262953,691.4686899983177,7.6518171260939045,0.21707187988504772,0.024376065612578875,0.9835776011341739,6.27884842702967,352.5811415709065
169,1986809.663252598,719.7341779588913,8.917354329089559,0.06811750926389751,0.016091101071790296,1.0093126879820624,12.717727549529702,205.1869755613773
170,2623283.970323822,554.2953577431095,11.027859639163728,0.26092497030941475,0.023520934045141887,1.6237763422972789,10.99096693341196,543.4301881729104
171,784753.3063485681,332.0738765566946,9.999202969588985,0.1290789625638345,0.01564732950163674,0.8481854243959265,18.50047967894171,393.95963235999864
172,2421827.4116835683,917.8369035127081,6.940243241745249,0.09533646482427804,0.012248332916407534,1.3689529099376543,19.71545281720098,589.9454280016171
173,2233440.9776923796,453.0896506747631,9.52720652247278,0.09115569847915721,0.016943599206763485,1.1451766885382224,7.026202360587292,500.5812621281061
174,2191081.5422320818,360.32265370484737,9.151239692517548,0.0731603731439748,0.012091659610255764,1.229886914605947,6.200348991851506,289.2522325979237
175,1912066.8007463003,337.4604088003938,7.0952343575897885,0.09334042056716216,0.023652265526185833,0.7222851731345094,10.081918002595785,556.9528569732561
176,1295827.8637256194,368.50563659239873,10.156274856156307,0.1707231094157794,0.00731603835719275,1.0494670036791736,14.147619963935169,545.1114236252965
177,3864608.183970197,611.615290762645,7.837179570775646,0.1536724462880572,0.006911719420704376,1.6439063526613285,11.555779863265586,399.0725274356847
178,441936.3297626412,840.4074315135261,6.682725510877127,0.23785112664039032,0.021787897439538923,0.9657751315490046,8.188799665839788,549.8963135623803
179,824419.9873762929,509.5221279432742,8.765956351552402,0.22000758249237823,0.021276434661947487,1.979385667063634,12.219946682531745,336.7907069372227
180,1538406.8329863513,327.9570220617187,6.696347986255967,0.24123020985040544,0.006732829415839867,1.7260760742136065,16.926641585069458,532.3566128946198
181,2461604.7983002667,543.9483661548417,10.898995622844946,0.28730694096609205,0.015563022167169475,1.3485284119449805,12.662226860454563,320.45471047073227
182,2056455.0785696348,825.0169397592501,8.212907297611316,0.16952417757015215,0.023025604478088085,1.7212467253752226,8.42096348638771,216.83963294052327
183,500478.98753176944,728.1612532796507,7.159239301898932,0.28336604824916806,0.02844682152586963,1.094443059703428,8.28923645926659,318.90604821048174
184,777908.4484854857,464.0645582604303,9.266103378014177,0.0904661897141318,0.006502558551340235,1.858633425799152,16.297132238512425,257.4106979121514
185,2129549.331959945,803.9415274646362,8.478052825266378,0.16610536839545087,0.01916712039223408,1.7545423956243338,6.870976537384633,421.94824486584497
186,3445477.5064063934,715.208883973421,7.364547518860693,0.09759161275817313,0.008580229747606225,1.5632296447976923,9.529471815059209,296.42773790556697
187,3325414.9408574407,946.8829149485572,6.372392447738731,0.19885545950176053,0.026377468894839416,1.2395640461859267,5.4617953939710935,576.7874591162429
188,2321993.9313045098,983.8074579746002,9.781975701801631,0.25766884079235824,0.007240042788546682,1.286726228672129,16.916442427664343,211.53938474864083
189,2762225.934454623,302.84613892483196,10.673289840848492,0.13417714088057978,0.013728639093667817,1.3175714241782757,15.65052510607434,594.9011665088726
190,453007.04539964406,950.536782565227,8.613407693444893,0.10913732936789691,0.02789917766114706,1.2205026985062042,10.512125376420691,374.117500571292
191,1293693.1549651292,964.7607490106392,7.287687500970353,0.2905074122673911,0.024161616612694052,1.2074793291806483,17.54243878190981,226.75943844911842
192,3008437.750591666,795.4705086371666,6.81138695177836,0.11990050027567861,0.029074422248794984,1.497640744633003,16.44762596118244,271.2305291168679
193,1735680.2698844203,516.5296547445066,11.893193046626893,0.12757756852836538,0.009810720166451462,1.0782283979844611,8.522046544327086,594.280589149099
194,1427098.7885916273,675.0518862638266,10.056736736556152,0.1772615139094313,0.011304296177169104,1.714815860739218,17.5520556471436,200.56641386169665
195,1474755.4129273319,817.6398709980803,7.110826654000951,0.14692205973658654,0.01672225611772019,1.6092509864895062,14.579728362492052,502.99209722227994
196,353811.02074852755,780.6986170268849,9.746944782091028,0.19013494770272144,0.026107500296023343,1.8402946735288712,17.2429765056405,445.38741116694723
197,1807136.9928755998,535.5081427411793,11.002483235964394,0.15941471499487903,0.02646259192919091,1.9149891845932265,9.361218844362325,575.8659574475897
198,2645308.3014947106,802.6924747831572,10.969915193351163,0.22263843694316204,0.008973113710210255,1.4211173528480971,16.9025902713159,403.7603633088519
199,3380484.517456082,328.26256810112955,10.762070227840946,0.2413495845397845,0.023660768832109557,1.7963171497486343,10.516619346989199,345.8676441446902
200,2710026.0560253784,752.2524515208967,8.1727700285542,0.24005797691374037,0.026566035655649103,1.0052858053855693,14.720029388718768,387.1681894766698
